CNPJ,RAZAO_SOCIAL,UF,ANO,TRIMESTRE,VALOR
02220135000198,ASSOCIAAAO GOIANA DO MINISTARIO PABLICO,GO,2025,2,462607927.04
02220135000198,ASSOCIAAAO GOIANA DO MINISTARIO PABLICO,GO,2025,3,587210859.52
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,1,269841336.64
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,2,442531731.36
02248344000140,UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA,MG,2025,3,642242477.12
02254846000183,COOPERATIVA ODONTOLAGICA DO ESTADO DO AMAPA,AP,2025,1,88131953.76
02254846000183,COOPERATIVA ODONTOLAGICA DO ESTADO DO AMAPA,AP,2025,2,122985105.12
02254846000183,COOPERATIVA ODONTOLAGICA DO ESTADO DO AMAPA,AP,2025,3,159743584.48
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MADICO,PB,2025,1,156993922.56
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MADICO,PB,2025,2,204194589.76
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MADICO,PB,2025,3,241205552.56
02315431000172,CAIXA DE ASSISTANCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,RS,2025,1,15285853082.24
02315431000172,CAIXA DE ASSISTANCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,RS,2025,2,17772955357.28
02315431000172,CAIXA DE ASSISTANCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,RS,2025,3,20142958771.52
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,4403283909.92
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,5530929454.4
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,6555605956.0
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,SC,2025,1,542040458.08
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,SC,2025,2,688082839.68
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,SC,2025,3,850401444.32
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,ES,2025,1,15271199408.0
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,ES,2025,2,19574543471.52
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,ES,2025,3,24378274124.64
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MADICO,GO,2025,1,18513931110.88
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MADICO,GO,2025,2,30612161986.24
02476067000122,UNIMED GOIANIA COOPERATIVA DE TRABALHO MADICO,GO,2025,3,43315438315.36
02511261000100,UNIMED FEDERAAAO DO ESTADO DO MATO GROSSO,MT,2025,1,1446502308.96
02511261000100,UNIMED FEDERAAAO DO ESTADO DO MATO GROSSO,MT,2025,2,1604267301.76
02511261000100,UNIMED FEDERAAAO DO ESTADO DO MATO GROSSO,MT,2025,3,1724723635.84
02513939000185,PLANO ASSISTENCIAL SAO LUCAS LTDA,MG,2025,1,292615251.52
02513939000185,PLANO ASSISTENCIAL SAO LUCAS LTDA,MG,2025,2,348441051.2
02513939000185,PLANO ASSISTENCIAL SAO LUCAS LTDA,MG,2025,3,467087806.08
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAA S/S LTDA,SP,2025,1,46301870.24
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAA S/S LTDA,SP,2025,2,60519197.44
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAA S/S LTDA,SP,2025,3,75053316.0
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,ES,2025,1,64561328.64
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,ES,2025,2,101700874.88
02580965000126,UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA,ES,2025,3,139863243.52
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MADICO,MT,2025,1,1531326020.32
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MADICO,MT,2025,2,2709614389.44
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MADICO,MT,2025,3,3884926726.4
02618303000106,FUNASA SAADE,PB,2025,1,177543359.12
02618303000106,FUNASA SAADE,PB,2025,2,281673512.48
02618303000106,FUNASA SAADE,PB,2025,3,385203410.24
02668512000156,H.B. SAADE S/A.,SP,2025,1,12824543972.32
02668512000156,H.B. SAADE S/A.,SP,2025,2,14279853216.16
02668512000156,H.B. SAADE S/A.,SP,2025,3,15921842212.0
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MADICO,SP,2025,1,539592415.52
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MADICO,SP,2025,2,847969724.64
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MADICO,SP,2025,3,1145839727.2
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,SP,2025,1,32944091529.76
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,SP,2025,2,47183985175.2
02725347000127,CARE PLUS MEDICINA ASSISTENCIAL LTDA.,SP,2025,3,62331117859.52
02751464000165,ODONTOGROUP SISTEMA DE SAADE LTDA.,DF,2025,1,116563200.64
02751464000165,ODONTOGROUP SISTEMA DE SAADE LTDA.,DF,2025,2,213906597.35999998
02751464000165,ODONTOGROUP SISTEMA DE SAADE LTDA.,DF,2025,3,334234993.52
02752923000125,PROASA SAADE,DF,2025,1,1636097568.48
02752923000125,PROASA SAADE,DF,2025,2,2957200327.68
02752923000125,PROASA SAADE,DF,2025,3,4177932615.04
02753398000162,SF SISTEMAS DE SAADE LTDA,SP,2025,1,125693938.4
02753398000162,SF SISTEMAS DE SAADE LTDA,SP,2025,2,284593426.08
02753398000162,SF SISTEMAS DE SAADE LTDA,SP,2025,3,480685311.68
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAADE LTDA,RJ,2025,1,1168576319.36
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAADE LTDA,RJ,2025,2,1881109494.72
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAADE LTDA,RJ,2025,3,2541430729.44
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,SP,2025,1,67938653578.4
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,SP,2025,2,106188917758.4
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,SP,2025,3,149563431986.88
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,SP,2025,1,2041123353.92
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,SP,2025,2,3425077313.6
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,SP,2025,3,4854330503.68
02852017000100,SISTEMAS E PLANOS DE SAADE LTDA.,SP,2025,1,764925406.4
02852017000100,SISTEMAS E PLANOS DE SAADE LTDA.,SP,2025,2,1256042327.84
02852017000100,SISTEMAS E PLANOS DE SAADE LTDA.,SP,2025,3,1755088743.84
02858169000102,NOSAMED ASSISTANCIA MADICA LTDA.,SP,2025,1,83979728.96
02858169000102,NOSAMED ASSISTANCIA MADICA LTDA.,SP,2025,2,131327491.84
02858169000102,NOSAMED ASSISTANCIA MADICA LTDA.,SP,2025,3,177409834.88
02862447000103,NOSSA SAADE - OPERADORA PLANOS PRIVADOS DE ASSISTANCIA  A SAADE LTDA.,PR,2025,1,1885655193.6
02862447000103,NOSSA SAADE - OPERADORA PLANOS PRIVADOS DE ASSISTANCIA  A SAADE LTDA.,PR,2025,2,3069786235.12
02862447000103,NOSSA SAADE - OPERADORA PLANOS PRIVADOS DE ASSISTANCIA  A SAADE LTDA.,PR,2025,3,4352011758.8
02864364000145,PLANO DE SAADE ANA COSTA LTDA.,SP,2025,1,3076059321.44
02864364000145,PLANO DE SAADE ANA COSTA LTDA.,SP,2025,2,4919423882.4
02864364000145,PLANO DE SAADE ANA COSTA LTDA.,SP,2025,3,6568378228.48
02866602000151,SUL AMARICA PARANA CLANICAS SERVIAOS DE SAADE S.A.,SP,2025,1,35174079862.72
02866602000151,SUL AMARICA PARANA CLANICAS SERVIAOS DE SAADE S.A.,SP,2025,2,38660555384.0
02866602000151,SUL AMARICA PARANA CLANICAS SERVIAOS DE SAADE S.A.,SP,2025,3,40942123296.88
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAADE LTDA.,SP,2025,1,609450313.44
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAADE LTDA.,SP,2025,2,1057177142.88
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAADE LTDA.,SP,2025,3,1449791403.36
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,PR,2025,1,354179539.04
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,PR,2025,2,549231961.12
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,PR,2025,3,746398529.92
02903477000102,ASSOCIAAAO SAADE CONCEIAAO,SC,2025,1,582272651.84
02903477000102,ASSOCIAAAO SAADE CONCEIAAO,SC,2025,2,757833034.56
02903477000102,ASSOCIAAAO SAADE CONCEIAAO,SC,2025,3,935037315.84
02919940000104,NOVODENTE S/A,RS,2025,3,114980100.96000001
02989632000155,EVANGELICO SAUDE LTDA.,PR,2025,1,155867167.2
02989632000155,EVANGELICO SAUDE LTDA.,PR,2025,2,298697014.24
02989632000155,EVANGELICO SAUDE LTDA.,PR,2025,3,433903947.52
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,SP,2025,1,1955143759.52
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,SP,2025,2,4361069632.64
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,SP,2025,3,6841038375.2
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,PR,2025,1,65938562.56
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,PR,2025,2,144675693.44
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,PR,2025,3,212952392.32
03033006000153,CAIXA DE ASSISTANCIA OSWALDO CRUZ,RJ,2025,1,1178262184.1599998
03033006000153,CAIXA DE ASSISTANCIA OSWALDO CRUZ,RJ,2025,2,2016416937.1200001
03033006000153,CAIXA DE ASSISTANCIA OSWALDO CRUZ,RJ,2025,3,3296814615.36
03044492000105,HOSPITAL S.P. LTDA.,RS,2025,1,68940986.72
03044492000105,HOSPITAL S.P. LTDA.,RS,2025,2,93998862.08
03044492000105,HOSPITAL S.P. LTDA.,RS,2025,3,142306629.92
03098226000165,SAO FRANCISCO ASSISTANCIA MADICA LTDA,PE,2025,1,431784825.28
03098226000165,SAO FRANCISCO ASSISTANCIA MADICA LTDA,PE,2025,2,722375163.3599999
03098226000165,SAO FRANCISCO ASSISTANCIA MADICA LTDA,PE,2025,3,1213008290.3999999
03123146000112,BIO SAADE SERVIAOS MADICOS LTDA,SP,2025,1,2445716147.52
03123146000112,BIO SAADE SERVIAOS MADICOS LTDA,SP,2025,2,3246089629.6
03123146000112,BIO SAADE SERVIAOS MADICOS LTDA,SP,2025,3,4052762674.2400002
03187913000157,ODONTOART PLANOS ODONTOLAGICOS LTDA,CE,2025,1,128201007.36
03187913000157,ODONTOART PLANOS ODONTOLAGICOS LTDA,CE,2025,2,239738999.68
03187913000157,ODONTOART PLANOS ODONTOLAGICOS LTDA,CE,2025,3,383672078.08
03219363000100,SEPACO SAADE LTDA,SP,2025,1,234155355.68
03219363000100,SEPACO SAADE LTDA,SP,2025,2,251163217.76
03219363000100,SEPACO SAADE LTDA,SP,2025,3,289240990.56
03230123000107,UNIMED CENTRO PAULISTA - FEDERAAAO INTRAFEDERATIVA DAS COOPERATIVAS MADICAS,SP,2025,1,1130340955.36
03230123000107,UNIMED CENTRO PAULISTA - FEDERAAAO INTRAFEDERATIVA DAS COOPERATIVAS MADICAS,SP,2025,2,1577726624.64
03230123000107,UNIMED CENTRO PAULISTA - FEDERAAAO INTRAFEDERATIVA DAS COOPERATIVAS MADICAS,SP,2025,3,1973203006.4
03268622000193,COOPERATIVA DOS USUARIOS DE SERVIAOS DE SAADE LTDA.,RS,2025,1,263413804.96
03268622000193,COOPERATIVA DOS USUARIOS DE SERVIAOS DE SAADE LTDA.,RS,2025,2,360365458.56
03268622000193,COOPERATIVA DOS USUARIOS DE SERVIAOS DE SAADE LTDA.,RS,2025,3,483469043.52
03273825000178,METLIFE PLANOS ODONTOLAGICOS LTDA.,SP,2025,1,2071393124.6399999
03273825000178,METLIFE PLANOS ODONTOLAGICOS LTDA.,SP,2025,2,3392218259.52
03273825000178,METLIFE PLANOS ODONTOLAGICOS LTDA.,SP,2025,3,4683698114.56
03284505000113,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,CE,2025,1,2825698449.7599998
03284505000113,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,CE,2025,2,3421342601.12
03284505000113,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,CE,2025,3,3882345500.48
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MADICO,MS,2025,1,9824053636.48
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MADICO,MS,2025,2,14405481844.64
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MADICO,MS,2025,3,18753018178.72
03424929000136,SAUDE PAS - MEDICINA E ODONTO,RS,2025,1,1385914892.8
03424929000136,SAUDE PAS - MEDICINA E ODONTO,RS,2025,2,2289687629.7599998
03424929000136,SAUDE PAS - MEDICINA E ODONTO,RS,2025,3,3267347504.4
03494031000134,COOPERATIVA ODONTOLAGICA POAOS DE CALDAS,MG,2025,1,64529158.88
03494031000134,COOPERATIVA ODONTOLAGICA POAOS DE CALDAS,MG,2025,2,109218200.48
03494031000134,COOPERATIVA ODONTOLAGICA POAOS DE CALDAS,MG,2025,3,153955813.76
03518900000113,INSTITUTO CURITIBA DE SAADE,PR,2025,1,3286661527.84
03518900000113,INSTITUTO CURITIBA DE SAADE,PR,2025,2,5298353020.64
03518900000113,INSTITUTO CURITIBA DE SAADE,PR,2025,3,7400692848.32
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MADICO,MT,2025,1,9864449028.48
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MADICO,MT,2025,2,16325045762.72
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MADICO,MT,2025,3,22930127322.079998
03548273000163,MEDIC GLOBAL PLANOS DE SAADE LTDA.,MG,2025,1,85248231.68
03548273000163,MEDIC GLOBAL PLANOS DE SAADE LTDA.,MG,2025,2,138728632.8
03548273000163,MEDIC GLOBAL PLANOS DE SAADE LTDA.,MG,2025,3,195470691.84
03613857000175,CONFIANAA ASSISTANCIA MADICO HOSPITALAR LTDA,MG,2025,1,183329478.4
03613857000175,CONFIANAA ASSISTANCIA MADICO HOSPITALAR LTDA,MG,2025,2,235737328.08
03613857000175,CONFIANAA ASSISTANCIA MADICO HOSPITALAR LTDA,MG,2025,3,288138038.08
03627391000167,SOCIEDADE DE ASSISTANCIA MADICA - SAMEISA,RS,2025,1,63735276.32
03627391000167,SOCIEDADE DE ASSISTANCIA MADICA - SAMEISA,RS,2025,2,118289719.12
03627391000167,SOCIEDADE DE ASSISTANCIA MADICA - SAMEISA,RS,2025,3,156731447.12
03637776000105,FILOSANITAS SAUDE LTDA,SP,2025,1,181046463.04
03637776000105,FILOSANITAS SAUDE LTDA,SP,2025,2,327652878.56
03637776000105,FILOSANITAS SAUDE LTDA,SP,2025,3,489357351.68
03638220000133,PLANO DE SAUDE ASES LTDA.,RJ,2025,1,272395638.56
03638220000133,PLANO DE SAUDE ASES LTDA.,RJ,2025,2,589556409.28
03638220000133,PLANO DE SAUDE ASES LTDA.,RJ,2025,3,895729618.96
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,DF,2025,1,13490451924.0
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,DF,2025,2,16231756586.56
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,DF,2025,3,19406417781.44
03658432000182,GEAP AUTOGESTAO EM SAADE,DF,2025,1,60268576841.28
03658432000182,GEAP AUTOGESTAO EM SAADE,DF,2025,2,81103342338.56
03658432000182,GEAP AUTOGESTAO EM SAADE,DF,2025,3,107020913309.12
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAADE LTDA,RJ,2025,1,47625152.64
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAADE LTDA,RJ,2025,2,75857114.88
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAADE LTDA,RJ,2025,3,104969289.28
03694367000140,AESP ODONTO ASSISTANCIA ODONTOLAGICA S/S LTDA EPP,SP,2025,1,76946602.4
03694367000140,AESP ODONTO ASSISTANCIA ODONTOLAGICA S/S LTDA EPP,SP,2025,2,157374857.44
03694367000140,AESP ODONTO ASSISTANCIA ODONTOLAGICA S/S LTDA EPP,SP,2025,3,246012069.12
03702977000149,CAIXA DE ASSISTANCIA A SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,DF,2025,1,1375513383.52
03702977000149,CAIXA DE ASSISTANCIA A SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,DF,2025,2,1682163134.0800002
03702977000149,CAIXA DE ASSISTANCIA A SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,DF,2025,3,2001448152.48
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,BA,2025,1,538797665.92
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,BA,2025,2,707713914.72
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,BA,2025,3,1004212659.68
03849449000117,ASSOCIAAAO ASSISTENCIAL DE SAADE SUPLEMENTAR CRUZ AZUL SAADE,SP,2025,1,1311692887.52
03849449000117,ASSOCIAAAO ASSISTENCIAL DE SAADE SUPLEMENTAR CRUZ AZUL SAADE,SP,2025,2,2437937788.32
03849449000117,ASSOCIAAAO ASSISTENCIAL DE SAADE SUPLEMENTAR CRUZ AZUL SAADE,SP,2025,3,3454509041.6
03977587000181,SBC SAADE LTDA.,SP,2025,1,496236252.64
03977587000181,SBC SAADE LTDA.,SP,2025,2,726361142.88
03977587000181,SBC SAADE LTDA.,SP,2025,3,969903198.72
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MADICO,MS,2025,1,867521664.16
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MADICO,MS,2025,2,1272806390.72
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MADICO,MS,2025,3,1715524078.4
03990914000135,ORALE ASSISTANCIA ODONTOLAGICA LTDA,BA,2025,1,115242619.04
03990914000135,ORALE ASSISTANCIA ODONTOLAGICA LTDA,BA,2025,2,197926548.32
03990914000135,ORALE ASSISTANCIA ODONTOLAGICA LTDA,BA,2025,3,299950108.16
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,RJ,2025,1,163056335.84
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,RJ,2025,2,316100506.88
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,RJ,2025,3,440421175.04
04165719000133,GS PLANO GLOBAL DE SAADE LTDA,RJ,2025,1,616590741.28
04165719000133,GS PLANO GLOBAL DE SAADE LTDA,RJ,2025,2,929563080.96
04165719000133,GS PLANO GLOBAL DE SAADE LTDA,RJ,2025,3,1246910329.1200001
04197511000104,CAIXA DE ASSISTANCIA DO SINDFISCO - CASSIND,SE,2025,1,403256172.48
04197511000104,CAIXA DE ASSISTANCIA DO SINDFISCO - CASSIND,SE,2025,2,500817846.56
04197511000104,CAIXA DE ASSISTANCIA DO SINDFISCO - CASSIND,SE,2025,3,617082309.92
04201372000137,UNIMED BELAM COOPERATIVA DE TRABALHO MADICO,PA,2025,1,12213932459.04
04201372000137,UNIMED BELAM COOPERATIVA DE TRABALHO MADICO,PA,2025,2,19948508349.76
04201372000137,UNIMED BELAM COOPERATIVA DE TRABALHO MADICO,PA,2025,3,27404462996.64
04202013000102,POLICLIN SAADE S/A.,SP,2025,1,682486071.04
04202013000102,POLICLIN SAADE S/A.,SP,2025,2,1374711158.56
04202013000102,POLICLIN SAADE S/A.,SP,2025,3,2080902988.16
04204285000133,CAIXA DE ASSISTANCIA DOS FUNCIONARIOS DO BANCO DA AMAZANIA - CASF,PA,2025,1,346227829.92
04204285000133,CAIXA DE ASSISTANCIA DOS FUNCIONARIOS DO BANCO DA AMAZANIA - CASF,PA,2025,2,852724869.28
04204285000133,CAIXA DE ASSISTANCIA DOS FUNCIONARIOS DO BANCO DA AMAZANIA - CASF,PA,2025,3,1362792554.08
04212174000179,DENTAL MASTER LTDA - EPP,AL,2025,1,43358027.2
04212174000179,DENTAL MASTER LTDA - EPP,AL,2025,2,82335748.8
04212174000179,DENTAL MASTER LTDA - EPP,AL,2025,3,122887337.67999999
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,RJ,2025,1,194620604.48
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,RJ,2025,2,362894894.88
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,RJ,2025,3,530107012.0
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,PB,2025,1,168599374.07999998
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,PB,2025,2,269971314.88
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,PB,2025,3,412810312.32
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAADE LTDA.,SP,2025,1,25733150.880000003
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAADE LTDA.,SP,2025,2,62073142.56
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAADE LTDA.,SP,2025,3,64300374.56
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,RJ,2025,1,139260265.92
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,RJ,2025,2,326367907.84
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,RJ,2025,3,513536063.2
04299138000194,BIOVIDA SAADE LTDA.,SP,2025,1,2677406523.6
04299138000194,BIOVIDA SAADE LTDA.,SP,2025,2,4283425304.96
04299138000194,BIOVIDA SAADE LTDA.,SP,2025,3,5408464362.4
04299994000140,PLAMEDH - PLANO DE ASSISTANCIA MADICO-HOSPITALAR LTDA,MG,2025,2,46391156.48
04299994000140,PLAMEDH - PLANO DE ASSISTANCIA MADICO-HOSPITALAR LTDA,MG,2025,3,54778477.76
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,MS,2025,1,11650207756.32
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,MS,2025,2,17357753063.84
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,MS,2025,3,23671115240.24
04430627000133,PLANO VIDA SAUDE SERVIAOS ODONTOLOGICOS LTDA,SE,2025,1,70198928.8
04430627000133,PLANO VIDA SAUDE SERVIAOS ODONTOLOGICOS LTDA,SE,2025,2,113452025.52
04430627000133,PLANO VIDA SAUDE SERVIAOS ODONTOLOGICOS LTDA,SE,2025,3,157378178.16
04503249000170,ASSOCIAAAO DOS FUNCIONARIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,AM,2025,1,207950200.0
04503249000170,ASSOCIAAAO DOS FUNCIONARIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,AM,2025,2,291402814.08
04503249000170,ASSOCIAAAO DOS FUNCIONARIOS FISCAIS DO ESTADO DO AMAZONAS - AFFEAM,AM,2025,3,365316106.4
04558034000157,LIFE EMPRESARIAL SAADE LTDA.,SP,2025,1,2678488740.16
04558034000157,LIFE EMPRESARIAL SAADE LTDA.,SP,2025,2,3881578290.72
04558034000157,LIFE EMPRESARIAL SAADE LTDA.,SP,2025,3,4900765566.24
04574626000162,CAIXA DE ASSISTANCIA A SAADE DOS SERVIDORES PABLICOS DO ESTADO DO MATO GROSSO DO SUL,MS,2025,1,2436972347.36
04574626000162,CAIXA DE ASSISTANCIA A SAADE DOS SERVIDORES PABLICOS DO ESTADO DO MATO GROSSO DO SUL,MS,2025,2,2918453411.04
04574626000162,CAIXA DE ASSISTANCIA A SAADE DOS SERVIDORES PABLICOS DO ESTADO DO MATO GROSSO DO SUL,MS,2025,3,3469146331.68
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MADICO LTDA,AM,2025,1,9504132345.76
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MADICO LTDA,AM,2025,2,10257139975.2
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MADICO LTDA,AM,2025,3,10789064016.8
04745753000187,UNIAO MADICA PLANOS DE SAADE S/A,BA,2025,1,1719509912.16
04745753000187,UNIAO MADICA PLANOS DE SAADE S/A,BA,2025,2,2629404745.52
04745753000187,UNIAO MADICA PLANOS DE SAADE S/A,BA,2025,3,3640482253.52
04839091000104,FUNDO DE ASSISTANCIA A SAADE DOS FUNCIONARIOS DO BEC,CE,2025,1,184109437.44
04839091000104,FUNDO DE ASSISTANCIA A SAADE DOS FUNCIONARIOS DO BEC,CE,2025,2,212893716.0
04839091000104,FUNDO DE ASSISTANCIA A SAADE DOS FUNCIONARIOS DO BEC,CE,2025,3,211823166.08
04859814000137,SAADE BRB - CAIXA DE ASSISTANCIA,DF,2025,1,2284547493.12
04859814000137,SAADE BRB - CAIXA DE ASSISTANCIA,DF,2025,2,2882933124.0
04859814000137,SAADE BRB - CAIXA DE ASSISTANCIA,DF,2025,3,3401011389.44
04911101000175,VIVENTERIS LTDA,PR,2025,1,231705248.24
04911101000175,VIVENTERIS LTDA,PR,2025,2,528881978.88
04911101000175,VIVENTERIS LTDA,PR,2025,3,723884648.16
05011316000100,HBC SAADE LTDA.,SP,2025,1,848470840.32
05011316000100,HBC SAADE LTDA.,SP,2025,2,1624915019.2
05011316000100,HBC SAADE LTDA.,SP,2025,3,2410583957.12
05029064000139,SAADE SANTA TEREZA LTDA.,SP,2025,1,607511481.92
05029064000139,SAADE SANTA TEREZA LTDA.,SP,2025,2,1326866774.4
05029064000139,SAADE SANTA TEREZA LTDA.,SP,2025,3,1770865591.68
05455431000166,CASA DE SAADE NOSSA SENHORA DE FATIMA  LTDA.,CE,2025,1,86547482.56
05455431000166,CASA DE SAADE NOSSA SENHORA DE FATIMA  LTDA.,CE,2025,2,102224400.48
